,x1,x2,x3,y,yn1,yn2,yn3
569,112.0,-28.0,-952.0,-7904.400000000001,-7892.500007314045,-7872.58619593885,-8059.333189304412
570,60.0,-459.0,901.0,8394.5,8394.290509339395,8339.292278757095,8135.187911291775
571,140.0,-560.0,701.0,7233.8,7216.073488476667,7222.46237958763,7111.781221393577
572,54.0,-576.0,-1339.0,-13953.800000000001,-13957.77781414714,-13915.326511726671,-14184.718205438536
573,118.0,-911.0,-184.0,-2681.7000000000003,-2684.3139847321063,-2557.175868438209,-2792.2155467257426
574,-11.0,-357.0,-240.0,-3463.3,-3459.877135859002,-3432.5449279266227,-3304.702945650073
575,-147.0,90.0,470.0,2879.2,2874.8731551179867,2841.6264949399592,2783.8878499920584
576,30.0,121.0,-368.0,-2877.7,-2890.234412462633,-2894.778003317889,-3050.4925161128795
577,8.0,802.0,-491.0,-2539.2000000000003,-2513.6992808757927,-2486.0089988560644,-2490.0403517788745
578,-202.0,153.0,-72.0,-2999.3,-2984.465381363089,-3011.272049322049,-3070.710103576286
579,-24.0,148.0,580.0,5762.0,5773.987186793886,5753.608598794592,5687.701965129274
580,-29.0,972.0,989.0,11928.0,11937.569353897072,11837.04250890129,11984.09022263954
581,133.0,-391.0,75.0,1461.5,1462.0210889398122,1454.5918428446885,1534.859461799198
582,-237.0,430.0,-538.0,-7287.200000000001,-7305.123002866083,-7314.834458138745,-7233.2716033611505
583,-9.0,1090.0,1374.0,16287.6,16278.017683043272,16314.565881586936,16349.759948578385
584,91.0,256.0,-16.0,1753.8000000000002,1742.5478663454462,1843.2159554611203,1627.3810388799209
585,41.0,423.0,-2121.0,-19094.300000000003,-19081.711426164136,-19169.805541014925,-18924.47384260358
586,209.0,-58.0,1664.0,18951.2,18953.10006200258,18924.681962552986,18896.189793841444
587,1.0,-513.0,-1437.0,-15454.300000000001,-15440.814923145717,-15500.966760669438,-15473.048867808093
588,-66.0,-994.0,-855.0,-11947.2,-11944.444013591736,-11997.687653621133,-11988.025856405999
589,169.0,-739.0,-909.0,-8638.900000000001,-8645.419046513345,-8573.424199743544,-8682.038623102813
590,63.0,29.0,496.0,5783.3,5786.0441185676655,5719.053922026745,5704.436211261504
591,-40.0,409.0,-205.0,-1440.7,-1439.4806773473747,-1449.1713540997514,-1304.7978087955655
592,87.0,181.0,448.0,6044.900000000001,6037.538650558687,6070.652005450728,6083.463787057035
593,61.0,-145.0,-1563.0,-14891.500000000002,-14898.168735597163,-14887.039530707108,-14976.60134352205
594,131.0,606.0,-1865.0,-14885.4,-14880.619813969404,-14874.915387751762,-14864.976710495146
595,-169.0,232.0,-1131.0,-12722.0,-12712.123582884722,-12700.955368530735,-12838.78316964072
596,-24.0,-54.0,-1348.0,-13677.800000000001,-13676.867465526584,-13637.414515887953,-13642.292354874098
597,-141.0,-65.0,87.0,-1212.3000000000002,-1200.5611365308303,-1173.799840874169,-1333.6874769976507
598,-30.0,-730.0,-462.0,-6900.6,-6900.5898803374075,-6937.7856657797,-6903.596427349548
599,-76.0,790.0,277.0,3829.2000000000003,3812.7807731346957,3920.8134607691472,3570.97843245511
600,53.0,128.0,295.0,3946.8,3927.1103948645914,3973.8563006742215,3847.9833775682355
601,56.0,853.0,-676.0,-3571.2999999999997,-3587.4035817229565,-3601.9626745029263,-3531.6688382889038
602,80.0,224.0,-591.0,-4115.0,-4126.667092398285,-4046.5593791175374,-4170.897481877092
603,-18.0,-836.0,-1186.0,-14121.2,-14106.739750239125,-14138.100236343993,-13945.778715458215
604,-1.0,-321.0,1674.0,15525.1,15524.513382544486,15449.607106345833,15566.522126874037
605,42.0,-856.0,-877.0,-10343.0,-10328.798241563907,-10311.813976392821,-10240.686031760297
606,103.0,-615.0,-1783.0,-17753.7,-17773.92356749353,-17810.85571288935,-17672.81816369848
607,154.0,-1055.0,1051.0,9514.900000000001,9512.243867023784,9495.666124811922,9588.902484091614
608,-68.0,158.0,-967.0,-9961.2,-9974.286878306066,-9981.976650111976,-9875.251983988852
609,-43.0,-222.0,1383.0,12377.800000000001,12373.362324710348,12446.134246962605,12471.684268541967
610,-83.0,-1250.0,1366.0,8899.600000000002,8908.763680914104,8927.140201302373,8803.64704236135
611,-155.0,-114.0,-556.0,-7833.6,-7828.385673910591,-7743.582452389275,-7871.199970172442
612,25.0,-64.0,525.0,5307.2,5286.537064384275,5338.258006472501,5109.269539826817
613,-68.0,-919.0,897.0,5398.1,5406.353171951094,5389.277298979673,5240.5726092159675
614,31.0,-880.0,327.0,1244.0000000000005,1258.6409266035512,1232.54717953651,1440.3686739197926
615,221.0,251.0,1621.0,19524.9,19528.350714413868,19544.845326009352,19540.554662779567
616,7.0,-443.0,155.0,416.6999999999998,430.4890253907378,433.83118551359973,398.2723176881827
617,-26.0,-85.0,-1709.0,-17326.100000000002,-17324.97306689869,-17340.908097150907,-17025.20081220347
618,-97.0,510.0,-648.0,-6273.200000000001,-6267.060904696511,-6211.9053643807865,-6284.298077782375
619,-13.0,991.0,-255.0,2.5000000000004547,-1.4362073649594347,26.633263422173993,169.29031183340425
620,56.0,-25.0,-1921.0,-18142.9,-18146.850223940946,-18145.268714141053,-18250.29678246921
621,-210.0,238.0,-38.0,-2543.8,-2553.7304132062345,-2478.580466246455,-2499.5064660474322
622,3.0,221.0,184.0,2440.1000000000004,2437.9540218413963,2399.9189450145514,2370.1899633625108
623,-163.0,-379.0,-183.0,-5000.900000000001,-4997.901207932431,-4999.878508690303,-5000.8911111468615
624,136.0,168.0,137.0,3618.6000000000004,3624.838653426763,3569.1038149264846,3621.672260018445
625,181.0,-399.0,-281.0,-1405.7000000000003,-1406.237918560327,-1366.679532083179,-1359.0517772049054
626,115.0,-67.0,488.0,6142.5,6142.9192976683335,6039.533687711542,6152.6127979786515
627,118.0,-516.0,-693.0,-6603.400000000001,-6591.861153217188,-6630.885545694369,-6440.638206414413
628,152.0,-149.0,716.0,8651.3,8650.46150187179,8675.006601446185,8773.676001582557
629,-15.0,-211.0,151.0,709.1000000000001,699.0310476891477,742.3223599893922,707.9411393494216
630,2.0,246.0,-499.0,-4199.200000000001,-4201.584563417028,-4227.6614492623585,-4236.880869300707
631,126.0,-336.0,-1953.0,-18358.2,-18355.297572063537,-18406.527528146125,-18388.29732382741
632,-188.0,790.0,1964.0,18861.0,18860.255086905512,18985.748056755427,18779.029743194864
633,14.0,-1357.0,1313.0,9391.100000000002,9391.67959923919,9396.411736301208,9391.372695863018
634,-77.0,81.0,-228.0,-3047.5,-3033.7945135205036,-3036.8987520186865,-3177.4858654907443
635,-65.0,230.0,276.0,2454.8,2457.5501257684955,2407.5485681055734,2475.617200711626
636,-12.0,26.0,89.0,781.6,792.295631539551,719.6742576759782,872.4992607587295
637,-129.0,575.0,-998.0,-9956.500000000002,-9954.724868779926,-9976.868950015247,-9858.619020538192
638,185.0,-94.0,-1438.0,-11867.2,-11881.008523005385,-11859.378088749712,-11859.707064989614
639,-109.0,-36.0,1413.0,12289.600000000002,12295.33037213074,12252.75176444636,12395.866946340839
640,-14.0,785.0,588.0,7694.300000000001,7697.255370038406,7743.400601464792,7731.581706235144
641,42.0,260.0,-628.0,-4889.6,-4879.7941514636095,-4908.757894740741,-4737.638564140968
642,-73.0,-801.0,1165.0,8276.099999999999,8262.47149612393,8241.692053192919,8279.118262140755
643,-117.0,-306.0,234.0,-100.79999999999973,-108.33231605610726,-139.36287718393555,-43.37356675718436
644,37.0,612.0,-7.0,2079.6000000000004,2082.568816025316,2085.173155186004,2061.9285044651824
645,-48.0,-147.0,139.0,322.0999999999999,325.736817739258,322.56695224170875,483.3474646514024
646,-6.0,-643.0,-38.0,-2188.9,-2175.9376435248464,-2259.4617249398116,-2260.4129309461805
647,-8.0,107.0,139.0,1543.9,1543.876256646885,1467.1200025124194,1639.969263804889
648,-0.0,-161.0,-174.0,-2139.9,-2136.4458297175483,-2105.497565481177,-2082.1292627429457
649,-31.0,826.0,668.0,8361.2,8345.548032296474,8402.775325880859,8294.116887668204
650,-35.0,654.0,231.0,3560.6000000000004,3581.1954012191213,3560.972174214765,3680.1890932918814
651,-179.0,-892.0,160.0,-3239.0,-3239.362118914487,-3226.258644966683,-3229.6855143166217
652,-47.0,256.0,-721.0,-7004.400000000001,-7001.258033292896,-7004.700394203129,-7177.408465716709
653,-144.0,-511.0,465.0,1247.6999999999998,1256.0237101641374,1254.6821595570873,1235.1108734975232
654,-31.0,590.0,-1499.0,-13512.6,-13510.056455365766,-13454.182678083152,-13608.732261306386
655,-67.0,73.0,-579.0,-6374.900000000001,-6385.4144293787085,-6441.409666133034,-6363.262645962629
656,97.0,330.0,-1018.0,-7785.600000000001,-7779.328650493224,-7779.778177628593,-7828.152080780734
657,-76.0,-479.0,135.0,-988.7000000000003,-982.1943934291792,-1001.6146723906058,-1059.7820159104078
658,76.0,-803.0,802.0,6709.9,6721.400370578076,6655.871870973497,6723.068653890168
659,29.0,-540.0,2986.0,28193.4,28182.785559510714,28215.635595980275,28145.597420310696
660,80.0,12.0,-518.0,-3972.0000000000005,-3979.4918107239478,-3960.0492173390235,-3854.476215732651
661,-284.0,112.0,785.0,4189.800000000001,4179.428156325531,4159.556070548274,4278.52524874444
662,67.0,-317.0,-942.0,-9189.7,-9176.07748925494,-9155.978064800693,-9318.31030789075
663,40.0,-505.0,367.0,2769.1000000000004,2753.561096181194,2709.7760257212017,2773.8959716382205
664,-192.0,18.0,-101.0,-3514.0000000000005,-3510.9085874670145,-3449.749458354279,-3609.3688846700925
665,136.0,542.0,46.0,3736.6000000000004,3746.128734413869,3788.582086933978,3803.969022883445
666,166.0,1094.0,260.0,7726.200000000001,7713.842707211456,7815.776496348363,7634.968327315289
667,203.0,-210.0,1489.0,16745.4,16760.32733525412,16654.20443320087,16866.427377443273
668,-86.0,422.0,-2363.0,-23170.4,-23166.225442794264,-23283.620637276017,-23044.729503818893
669,-31.0,806.0,-53.0,1241.4,1235.3509188792536,1225.9519078619762,1209.4961504070056
670,68.0,-104.0,145.0,2051.4,2055.7246087178078,2122.299921243904,2049.220847441951
671,-136.0,-530.0,748.0,4077.0000000000005,4077.674714402377,4084.3222318836756,4185.281173457012
672,36.0,4.0,-326.0,-2701.6000000000004,-2696.859363822549,-2687.3367178064113,-2747.4303144883575
673,-49.0,594.0,-714.0,-6050.000000000001,-6045.362890683285,-5966.867325532911,-5906.270843901759
674,-91.0,729.0,376.0,4433.700000000001,4420.270845603109,4431.9403832642065,4518.3548834206595
675,8.0,-496.0,-963.0,-10669.400000000001,-10661.51872079453,-10619.339743222303,-10876.232197755557
676,-55.0,-762.0,247.0,-373.7999999999997,-370.31153373248964,-294.6298326518534,-358.95897707872984
677,-64.0,-995.0,-100.0,-4524.1,-4528.338843901414,-4559.306688841535,-4424.996158874572
678,282.0,-35.0,-221.0,1518.5,1534.3759184211037,1430.791689226835,1540.9889497374609
679,77.0,-265.0,-1084.0,-10306.900000000001,-10303.368465185975,-10304.431928853899,-10241.236133911996
680,58.0,-571.0,-421.0,-4890.3,-4897.496770249317,-4972.261073469931,-4891.886762252127
681,-220.0,593.0,-1613.0,-17154.300000000003,-17152.34350280391,-17146.438516880742,-17052.923304020616
682,-85.0,137.0,1806.0,16929.700000000004,16914.371165312532,16915.76497670972,17171.019268210704
683,-21.0,740.0,730.0,8870.6,8862.071138182631,8872.419588542942,8875.235402008679
684,2.0,606.0,-1876.0,-16721.800000000003,-16728.549152724896,-16749.762812107885,-16938.94501032522
685,-173.0,-394.0,-300.0,-6322.0,-6330.411063165397,-6373.556065653423,-6398.316114936856
686,-142.0,599.0,-824.0,-8360.7,-8358.427935781658,-8418.764079816807,-8311.80857522997
687,-47.0,-132.0,1251.0,11273.6,11282.744187687338,11262.254421530093,11159.731963994464
688,-51.0,-224.0,-1094.0,-12009.400000000001,-12004.827876124236,-11947.353388597354,-11933.222136435756
689,5.0,449.0,1146.0,12510.100000000002,12521.550350427575,12511.783524412001,12439.345266017785
690,-88.0,-381.0,69.0,-1531.7,-1542.088319859075,-1482.901841889341,-1577.5839372138746
691,22.0,79.0,1860.0,18736.1,18745.070532339585,18738.87052276028,18823.49748525622
692,257.0,-32.0,654.0,9766.6,9774.45111486366,9713.877903201052,9749.643594746805
693,-59.0,-545.0,-280.0,-5006.1,-4999.69906339507,-5143.4212648958455,-4897.203278293919
694,99.0,785.0,745.0,10747.100000000002,10754.756954682927,10761.172577853948,10685.969323640526
695,-140.0,171.0,713.0,5573.1,5569.236703470012,5598.21899676754,5621.234857271387
696,150.0,-2037.0,751.0,3869.8999999999996,3857.051175604182,3882.009293205058,3953.7489113301267
697,122.0,242.0,-559.0,-3190.000000000001,-3190.529766950745,-3169.263479599994,-3088.908761287976
698,168.0,-72.0,-492.0,-2764.8,-2744.4449687791857,-2785.897737049073,-2659.8489725178215
699,28.0,456.0,-696.0,-5214.4,-5215.20322294123,-5177.570955587602,-5136.807097014791
700,-97.0,144.0,856.0,7477.800000000001,7474.341467887715,7505.088402628891,7694.194057846525
701,69.0,488.0,-96.0,1301.4,1318.8162334300755,1205.6044087298815,1390.8380709728688
702,14.0,-609.0,-392.0,-5298.300000000001,-5276.237451993886,-5201.913589200926,-5435.11892547754
703,-40.0,68.0,-682.0,-7036.0,-7045.733326409195,-7014.843620972134,-7154.450575521238
704,163.0,-886.0,1315.0,12679.000000000002,12673.646153647056,12669.489929769039,12649.914853546252
705,-102.0,87.0,-425.0,-5296.9,-5281.278934234367,-5415.0353240290715,-5350.795489178907
706,-102.0,-683.0,-491.0,-8022.700000000001,-8014.477379184743,-7992.551098896839,-7930.551909717651
707,178.0,565.0,824.0,11985.900000000001,11988.557735292505,11903.80959582703,11830.086693642348
708,91.0,1561.0,942.0,14665.7,14655.826198738616,14552.380078131038,14661.744306728791
709,-15.0,101.0,-1285.0,-12521.300000000001,-12532.552090761865,-12464.262595253105,-12567.284816495665
710,191.0,258.0,1551.0,18455.800000000003,18474.868544070494,18466.524595109448,18412.994270755797
711,-38.0,-52.0,-986.0,-10312.400000000001,-10318.614428784298,-10236.501468877967,-10475.64601514136
712,-45.0,-3.0,1369.0,12805.1,12806.302384586521,12825.363078216635,12699.668104710525
713,-62.0,292.0,291.0,2809.4,2806.801615602544,2846.1672267480776,2954.7585000403737
714,-36.0,2.0,342.0,2874.6000000000004,2884.829079974287,2878.3267067293978,2920.124799127994
715,-165.0,-238.0,24.0,-2618.4,-2624.1962840889264,-2577.299530641305,-2526.5798253878656
716,-85.0,-761.0,-663.0,-9691.1,-9700.01314789748,-9663.566622949265,-9751.953992719327
717,90.0,197.0,-1148.0,-9512.500000000002,-9496.673656086008,-9556.005822146617,-9533.035244810435
718,-11.0,80.0,621.0,6154.400000000001,6158.363757270732,6100.408793131762,6170.737788743951
719,-123.0,-338.0,124.0,-1345.6000000000001,-1368.4095230483815,-1328.424610728931,-1450.3335760187372
720,-19.0,213.0,280.0,3064.5,3075.077637806113,3150.1481458702633,3047.7999007701196
721,-65.0,-297.0,-212.0,-3750.5000000000005,-3729.39099282377,-3787.107339273493,-3811.8227931966003
722,-198.0,349.0,-1007.0,-11579.5,-11579.255361088895,-11652.321991473545,-11498.847261481757
723,-37.0,406.0,-727.0,-6524.200000000001,-6542.95825763276,-6607.184256088648,-6372.448775125079
724,43.0,320.0,-882.0,-7203.400000000001,-7193.0833857722055,-7290.884797227149,-7241.15324868682
725,-207.0,1038.0,863.0,8486.2,8483.288554537543,8491.461169319875,8337.071805952211
726,140.0,172.0,-206.0,321.5999999999999,330.02913695800726,351.7815069028045,457.3694106459468
727,-131.0,263.0,461.0,3472.5,3486.6253851534616,3496.642622251952,3488.9875482682896
728,-73.0,209.0,675.0,6201.100000000001,6198.190118137895,6161.012248494839,6140.715869558808
729,94.0,-523.0,-581.0,-5846.3,-5834.59487515442,-5830.334282973964,-5901.881630361176
730,-43.0,267.0,1452.0,14374.300000000001,14368.573532266264,14460.531765533147,14437.185454785576
731,9.0,385.0,198.0,3100.5,3103.8154914680854,3083.0197901931606,3177.09846401857
732,5.0,163.0,761.0,7964.900000000001,7963.434973237666,7920.030151708687,7998.18233270818
733,-86.0,-46.0,-220.0,-3432.6000000000004,-3416.9494152477077,-3379.5946539966235,-3331.9128278457624
734,-44.0,436.0,-773.0,-6987.8,-6987.709498210848,-6981.583161338666,-7115.99488881642
735,35.0,690.0,-1282.0,-10231.6,-10215.847101931933,-10228.391500959176,-10233.35173030234
736,99.0,-168.0,956.0,10241.800000000001,10252.385845180266,10179.672517982664,10245.862057907614
737,7.0,259.0,864.0,9260.300000000001,9273.128699757432,9262.566243705014,9235.611153468313
738,-196.0,-522.0,489.0,756.4000000000005,743.3963467672136,721.2237752365747,916.8491634416023
739,94.0,-72.0,-244.0,-1326.0000000000002,-1315.4027665166302,-1336.7248455057916,-1366.1064733419114
740,-61.0,97.0,-1289.0,-13187.7,-13195.41594143269,-13211.718959569265,-13263.004085423498
741,130.0,-440.0,-2540.0,-24338.0,-24348.200950178933,-24360.007461424706,-24350.158575986752
742,-0.0,384.0,974.0,10582.0,10559.14693562703,10623.506645530671,10574.25692581455
743,39.0,52.0,382.0,4406.6,4394.584115858578,4397.489481045184,4452.827130942845
744,-156.0,289.0,1129.0,9754.1,9752.851593199528,9696.434546075146,9794.047699951238
745,-36.0,-1144.0,-321.0,-6717.0,-6720.211066572876,-6696.032688293671,-6789.908320751379
746,-136.0,-606.0,371.0,177.19999999999982,190.47666659483323,227.856404622764,335.9164702467639
747,-119.0,30.0,743.0,5767.8,5774.055270771828,5789.298062911455,5845.815852561327
748,246.0,1098.0,-516.0,1204.1999999999998,1216.0796975300436,1194.07648097373,1638.4586744272494
749,156.0,-139.0,721.0,8780.9,8779.856563946594,8845.204927673143,8605.73823056022
750,-92.0,295.0,44.0,-5.099999999999909,-0.19515622824146117,-27.680301870905133,-76.15102272126971
751,32.0,810.0,740.0,9867.800000000001,9866.969858469176,9936.407090607452,9829.501043097993
752,86.0,-447.0,1292.0,12607.1,12612.956436993518,12624.656334591591,12695.321112994518
753,-194.0,200.0,-311.0,-5107.4,-5102.535670539049,-5021.78703313424,-5159.030574862736
754,35.0,-1189.0,-687.0,-9473.900000000001,-9458.78057990872,-9466.34248036463,-9708.001699850969
755,133.0,668.0,194.0,5487.0,5488.238072586153,5587.0276970074165,5577.739137527539
756,108.0,-242.0,1851.0,18933.600000000002,18944.00620384992,18967.73311617958,18834.87009745982
757,77.0,-616.0,494.0,4209.800000000001,4226.341872963944,4182.995811765678,4365.844212933846
758,-169.0,-126.0,502.0,2314.8,2307.190076697224,2292.1250152553157,2184.9131529155525
759,-96.0,-788.0,-131.0,-4697.800000000001,-4722.987026925151,-4735.820499376901,-4713.223791893683
760,27.0,-209.0,-709.0,-7150.700000000001,-7155.637664259387,-7167.997645388428,-7255.997773586626
761,-62.0,96.0,344.0,2799.6000000000004,2802.8741520096,2829.5842226867126,2664.7205321916467
762,-16.0,-149.0,-1539.0,-15698.900000000001,-15700.462311481153,-15685.011986131045,-15627.904678428124
763,-64.0,-262.0,-348.0,-4975.4,-4980.2676917272875,-4967.671833916449,-5106.649468325331
764,-173.0,280.0,-698.0,-8402.6,-8386.108061726367,-8356.671323739149,-8220.71590912019
765,-58.0,308.0,1317.0,12961.0,12956.823839129886,13024.888273114468,12946.668172803205
766,67.0,-281.0,1153.0,11438.500000000002,11428.465227208817,11506.243957163033,11637.23578145115
767,-16.0,2063.0,400.0,9275.7,9287.703633264906,9343.56142573079,9300.204612738544
768,173.0,559.0,129.0,5091.700000000001,5089.225577503282,5080.607313874004,5042.841767744076
769,-128.0,476.0,-1327.0,-13434.6,-13428.67934163733,-13298.181449174754,-13223.622712126584
770,44.0,485.0,-61.0,1301.2999999999997,1291.0760827286233,1289.8589335867039,1254.7292546493131
771,19.0,691.0,1223.0,14105.7,14095.432723942258,14151.019537846167,14102.845742330592
772,44.0,-502.0,372.0,2879.8,2878.3029454385232,2915.0905336438873,3000.7504020868005
773,140.0,655.0,1826.0,21539.300000000003,21535.310337431267,21489.110537709286,21492.604690618908
774,-72.0,580.0,154.0,2110.4,2113.545973316115,2245.875115732277,2240.9429856192737
775,72.0,376.0,-762.0,-5487.6,-5501.762696838972,-5517.298140584959,-5513.127861001276
776,-156.0,-200.0,1439.0,11471.800000000001,11468.07935276118,11448.539524919599,11386.869020245715
777,-28.0,-32.0,1111.0,10426.2,10437.621673206373,10529.211684605158,10535.95302151613
778,-37.0,72.0,2047.0,19759.2,19767.00436818031,19764.960938959495,19682.21297967659
779,-50.0,-128.0,-1482.0,-15539.2,-15547.04228380698,-15554.41241020247,-15627.367003788479
780,-92.0,-937.0,-1843.0,-21824.100000000002,-21832.28703822999,-21780.428327609465,-21875.902921821813
781,-97.0,-780.0,1174.0,8099.400000000001,8102.213930216861,8113.8512597306835,8416.89886323598
782,-84.0,113.0,-205.0,-2829.5000000000005,-2831.7774166895615,-2881.2862465492476,-2897.8889307733793
783,-169.0,-389.0,1752.0,13854.700000000003,13861.087540703937,13906.289408337336,13720.20181517603
784,-25.0,903.0,500.0,7003.1,7019.23008839435,7026.245631800737,6952.519088549043
785,-11.0,-10.0,-507.0,-5143.0,-5136.673521646155,-5072.753073701204,-5211.539987775491
786,57.0,-729.0,-1412.0,-15042.1,-15049.862447714562,-14986.969759521993,-14997.807977836645
787,97.0,325.0,359.0,5695.5,5702.824370571726,5750.0298567127675,5622.082945060824
788,42.0,204.0,-881.0,-7520.200000000001,-7528.309889056816,-7530.410471577156,-7619.524653937068
789,173.0,644.0,241.0,6418.800000000001,6419.654568540451,6486.762329041188,6443.452629932672
790,9.0,-99.0,603.0,5762.700000000001,5768.836807328635,5820.081298013057,5916.4526705010185
791,-121.0,-713.0,1213.0,8340.900000000001,8349.111644998477,8310.7590419304,8192.744059750214
792,203.0,-759.0,-172.0,-1014.7,-1000.3976402404525,-1022.9060070777902,-1070.3900157215132
793,6.0,-70.0,-1415.0,-13975.600000000002,-13960.662591878805,-13959.012894997015,-13958.711531799965
794,144.0,-112.0,-1728.0,-15307.2,-15298.252042571938,-15346.58195413637,-15299.954537098021
795,25.0,-20.0,565.0,5818.0,5815.512382115773,5816.968290195426,5709.389441798952
796,-245.0,-174.0,872.0,4792.8,4798.776606447282,4698.634856203097,4852.198603234482
797,148.0,229.0,433.0,6844.900000000001,6847.24350968648,6931.257316308737,6833.470973436285
798,-8.0,122.0,-1427.0,-13762.4,-13751.805171426804,-13767.297274692735,-13752.765811287383
799,-58.0,-50.0,-1076.0,-11457.000000000002,-11454.548685043428,-11482.165300361003,-11571.565670614855
800,109.0,-342.0,41.0,939.0,935.6720909494983,893.8542427169939,968.8404015141913
801,171.0,1633.0,1482.0,21224.1,21204.935091159372,21131.527674226327,21324.85735255313
802,85.0,723.0,-172.0,1405.5000000000002,1420.0383518991505,1483.585414867464,1487.1810474138206
803,-115.0,-288.0,-947.0,-11599.2,-11606.875280709872,-11553.606910700268,-11807.37263867307
804,2.0,460.0,238.0,3601.2,3594.541139673734,3613.1859474665916,3541.5330740697445
805,105.0,170.0,602.0,7765.6,7770.093455938604,7702.086293453166,7734.520616393468
806,-49.0,-556.0,-1494.0,-16799.0,-16816.64166862463,-16729.630285596133,-16844.085056370808
807,-66.0,220.0,623.0,5815.000000000001,5823.747014301109,5823.537618498207,5870.154754256831
808,-174.0,30.0,187.0,-417.9999999999998,-422.46280317957644,-362.07080165528674,-190.82280020677084
809,-146.0,-865.0,91.0,-3400.0999999999995,-3388.7897045245886,-3351.570179378993,-3271.885947789478
810,82.0,-277.0,563.0,5868.3,5875.2509340811575,5865.410040627074,5847.014446670732
811,-116.0,-452.0,1693.0,13816.600000000002,13825.19657023085,13828.948686393038,13699.294620638346
812,134.0,89.0,-1259.0,-10302.300000000001,-10287.85764562718,-10318.755045190701,-10171.75634120967
813,10.0,357.0,523.0,6223.300000000001,6232.423353734113,6204.76207059362,5976.236694945211
814,129.0,-1363.0,-953.0,-11290.900000000001,-11279.113407415365,-11302.606248223226,-11346.494876226303
815,59.0,217.0,-712.0,-5601.1,-5593.830496904831,-5599.56959926565,-5583.781607679617
816,-163.0,696.0,151.0,1174.8,1173.8604882662507,1170.9085452205743,1221.0183669890614
817,-80.0,-1063.0,221.0,-1776.3000000000002,-1785.7834671398862,-1760.355074463186,-1673.1206427144314
818,133.0,-1190.0,-584.0,-7154.000000000001,-7156.123926448934,-7128.293980723635,-7122.77329604737
819,52.0,420.0,119.0,2997.0,2989.4708943877713,2913.902720056284,3139.6177316737408
820,-0.0,398.0,131.0,2358.4000000000005,2343.821006979909,2337.6299544196804,2369.7642948380353
821,-2.0,357.0,864.0,9404.300000000001,9410.74152397322,9424.41955017633,9316.833246749444
822,-100.0,417.0,662.0,6273.5,6274.740275863153,6180.444977092622,6149.096838412044
823,40.0,636.0,155.0,3772.2,3790.1828439645305,3660.535713882038,3838.52746499813
824,-95.0,619.0,1351.0,13638.100000000002,13641.919232912534,13622.898712835504,13604.88563221823
825,19.0,11.0,-1189.0,-11367.900000000001,-11365.516296000937,-11204.731188507987,-11474.326271835957
826,152.0,191.0,774.0,10137.7,10146.408377405885,10167.553066388324,10009.30148767019
827,-41.0,-98.0,93.0,97.40000000000009,109.36110287970328,139.94423503301002,89.1218241989968
828,-144.0,731.0,-1176.0,-11480.7,-11472.493926867683,-11489.957878615318,-11330.285082318864
829,-37.0,1310.0,-0.0,3041.2000000000003,3043.33546784077,3154.8994262563183,2997.290358640421
830,-95.0,365.0,1557.0,14971.1,14967.317981868953,14947.322170465648,15009.303742662947
831,-154.0,38.0,388.0,1841.4,1843.519187617359,1873.1640371086492,1925.216307338208
832,13.0,-206.0,1181.0,11191.800000000001,11194.216676938184,11155.294956152213,11146.59959703316
833,-109.0,568.0,-525.0,-5072.0,-5067.815341748169,-5074.830917746018,-5028.03701856156
834,-115.0,557.0,-1153.0,-11336.500000000002,-11331.956236703538,-11349.175258184288,-11338.377699463845
835,47.0,-473.0,-1462.0,-14974.9,-14964.34434370103,-14890.299429242486,-15108.91052006853
836,-161.0,678.0,-868.0,-8833.2,-8830.180940591987,-8796.058256900174,-8928.597374842231
837,-44.0,57.0,-452.0,-4865.3,-4865.59520750408,-4834.059138206878,-4649.959183277875
838,18.0,-38.0,-996.0,-9622.2,-9622.518575674596,-9625.723654084304,-9514.051762168201
839,-119.0,-577.0,652.0,3237.1000000000004,3248.445412187492,3191.245374877815,3131.359997021637
840,-34.0,-983.0,-879.0,-11723.900000000001,-11757.46982776969,-11741.005150082192,-11758.51144289073
841,-24.0,194.0,-419.0,-3904.000000000001,-3925.705954338824,-3896.6777617515063,-3947.0509674074224
842,42.0,-78.0,1011.0,10260.000000000002,10275.784893114067,10290.396173264857,10335.213484982056
843,-79.0,-144.0,-58.0,-2015.8000000000002,-2025.0360612482682,-2057.414653836445,-1977.6948833389567
844,-208.0,1026.0,-716.0,-7033.8,-7041.486941805954,-7064.770085097847,-7018.82404051955
845,-94.0,-357.0,106.0,-1184.6999999999998,-1184.3297956338135,-1190.83317581289,-1139.3922127840294
846,-123.0,556.0,115.0,980.0,1002.3963635175203,1020.3648489913728,1083.2605256530292
847,-38.0,-47.0,-262.0,-3203.7000000000003,-3203.761476554307,-3279.200137389006,-3286.1731042783704
848,-29.0,689.0,2494.0,25912.9,25892.50453561823,25994.066922072838,25811.7116819236
849,45.0,591.0,-66.0,1551.8999999999996,1551.9708863172807,1629.9387878904474,1452.3983970333854
850,-58.0,1066.0,1306.0,14899.800000000001,14907.72574261218,14950.987112428164,14691.865950612231
851,67.0,-807.0,657.0,5157.5,5158.525866352222,5180.838153824052,5159.141923823458
852,77.0,-814.0,-548.0,-6536.400000000001,-6550.656984394448,-6568.487488774981,-6429.690435789707
853,94.0,-579.0,-581.0,-5997.5,-5993.816804043542,-5906.811848603618,-6067.1964522099
