,x1,x2,x3,y,yn
907,3.0,9.0,27.0,183.4,256.3997586445324
908,34.0,1156.0,39304.0,151677.30000000005,151787.89098778018
909,-7.0,49.0,-343.0,-1084.6000000000001,-993.0693561734491
910,-8.0,64.0,-512.0,-1643.7,-1594.8311463477544
911,-6.0,36.0,-216.0,-670.6999999999999,-583.4043742837723
912,-2.0,4.0,-8.0,-23.100000000000005,54.31530669372104
913,-14.0,196.0,-2744.0,-9290.7,-9402.243416932975
914,14.0,196.0,2744.0,11303.300000000003,11281.733526040589
915,-1.0,1.0,-1.0,-2.200000000000002,114.884475997287
916,-11.0,121.0,-1331.0,-4414.200000000001,-4353.389838843072
917,8.0,64.0,512.0,2309.9,2361.8811500234706
918,-4.0,16.0,-64.0,-189.70000000000005,-229.67927811880293
919,1.0,1.0,1.0,25.8,-150.27795235473195
920,3.0,9.0,27.0,183.4,173.10809340232615
921,-3.0,9.0,-27.0,-78.2,-4.678636871670236
922,12.0,144.0,1728.0,7258.3,7056.065648230697
923,-1.0,1.0,-1.0,-2.200000000000002,-212.2495625552175
924,6.0,36.0,216.0,1051.3000000000002,1091.2663784762794
925,-18.0,324.0,-5832.0,-20104.7,-20078.98107612926
926,-5.0,25.0,-125.0,-379.8,-356.98554766996335
927,12.0,144.0,1728.0,7258.3,7324.059254398484
928,19.0,361.0,6859.0,27421.800000000003,27332.26519406859
929,-26.0,676.0,-17576.0,-61844.70000000001,-61913.61884381895
930,11.0,121.0,1331.0,5661.799999999999,5708.026326565067
931,-14.0,196.0,-2744.0,-9290.7,-9160.945869604628
932,8.0,64.0,512.0,2309.9,2197.3233331998763
933,-9.0,81.0,-729.0,-2370.2000000000003,-2373.9083199824186
934,-2.0,4.0,-8.0,-23.100000000000005,140.79086783177544
935,8.0,64.0,512.0,2309.9,2267.798924985147
936,-13.0,169.0,-2197.0,-7394.200000000001,-7542.141927675537
937,6.0,36.0,216.0,1051.3000000000002,1183.1621894013228
938,-16.0,256.0,-4096.0,-14007.699999999999,-13916.486742236739
939,-0.0,0.0,-0.0,6.7,-127.85378818762332
940,-4.0,16.0,-64.0,-189.70000000000005,-224.78434130171226
941,6.0,36.0,216.0,1051.3000000000002,1115.1011155296421
942,-11.0,121.0,-1331.0,-4414.200000000001,-4430.771222085026
943,3.0,9.0,27.0,183.4,88.58715492970472
944,-2.0,4.0,-8.0,-23.100000000000005,134.92747164985545
945,-11.0,121.0,-1331.0,-4414.200000000001,-4505.36974384586
946,7.0,49.0,343.0,1597.8,1531.4055396974086
947,11.0,121.0,1331.0,5661.799999999999,5442.734483635728
948,-10.0,100.0,-1000.0,-3286.3,-3104.6000831483907
949,5.0,25.0,125.0,648.2,523.9402095073305
950,2.0,4.0,8.0,77.3,154.51306595886942
951,14.0,196.0,2744.0,11303.300000000003,11150.227467916933
952,6.0,36.0,216.0,1051.3000000000002,764.8648559992655
953,5.0,25.0,125.0,648.2,483.05952082510385
954,-4.0,16.0,-64.0,-189.70000000000005,-170.5590471459421
955,23.0,529.0,12167.0,47959.4,48063.5990316513
956,-14.0,196.0,-2744.0,-9290.7,-9384.107055813884
957,16.0,256.0,4096.0,16632.3,16575.504019813867
958,-2.0,4.0,-8.0,-23.100000000000005,-111.80070339932557
959,-7.0,49.0,-343.0,-1084.6000000000001,-1039.1994644659471
960,-11.0,121.0,-1331.0,-4414.200000000001,-4615.479282479064
961,18.0,324.0,5832.0,23422.900000000005,23373.370401789147
962,-4.0,16.0,-64.0,-189.70000000000005,-169.87684420425566
963,-8.0,64.0,-512.0,-1643.7,-1638.2936890997921
964,12.0,144.0,1728.0,7258.3,7208.184725112199
965,-1.0,1.0,-1.0,-2.200000000000002,-62.265090193022765
966,11.0,121.0,1331.0,5661.799999999999,5607.806685515803
967,-6.0,36.0,-216.0,-670.6999999999999,-768.7276426823306
968,25.0,625.0,15625.0,61264.2,61333.13752856281
969,-0.0,0.0,-0.0,6.7,-91.87789571786585
970,4.0,16.0,64.0,366.29999999999995,357.6709473558687
971,3.0,9.0,27.0,183.4,154.7646854177697
972,-5.0,25.0,-125.0,-379.8,-425.8333551165319
973,2.0,4.0,8.0,77.3,96.41490583900189
974,-10.0,100.0,-1000.0,-3286.3,-3141.2510351597743
975,-1.0,1.0,-1.0,-2.200000000000002,-106.47431475386516
976,-15.0,225.0,-3375.0,-11487.8,-11637.372584700712
977,-2.0,4.0,-8.0,-23.100000000000005,72.39395072250052
978,19.0,361.0,6859.0,27421.800000000003,27638.26847346756
979,4.0,16.0,64.0,366.29999999999995,230.4703405470462
980,-5.0,25.0,-125.0,-379.8,-238.50631080067774
981,-11.0,121.0,-1331.0,-4414.200000000001,-4459.078529973596
982,7.0,49.0,343.0,1597.8,1769.153071039301
983,2.0,4.0,8.0,77.3,-162.4130016737621
984,18.0,324.0,5832.0,23422.900000000005,23468.439783592967
985,2.0,4.0,8.0,77.3,83.09105126748
986,2.0,4.0,8.0,77.3,4.81228556613749
987,-2.0,4.0,-8.0,-23.100000000000005,-9.588284425036287
988,-13.0,169.0,-2197.0,-7394.200000000001,-7418.116094683597
989,-22.0,484.0,-10648.0,-37149.1,-37026.29380649403
990,-8.0,64.0,-512.0,-1643.7,-1505.2214120961542
991,-21.0,441.0,-9261.0,-32226.200000000004,-32188.32280441742
992,-1.0,1.0,-1.0,-2.200000000000002,52.88882505029967
993,1.0,1.0,1.0,25.8,-15.579913588166196
994,-20.0,400.0,-8000.0,-27759.3,-27572.638185276293
995,-19.0,361.0,-6859.0,-23726.200000000004,-23693.33886992966
996,-3.0,9.0,-27.0,-78.2,9.75381097684911
997,3.0,9.0,27.0,183.4,308.2967679826324
998,-7.0,49.0,-343.0,-1084.6000000000001,-1054.9276485236396
999,-18.0,324.0,-5832.0,-20104.7,-20068.63742425267
